Views,Date,Time
16800,2019-07-31,04:09
3100,2019-07-31,04:10
3400,2019-07-31,04:10
9700,2019-07-31,04:11
4200,2019-07-31,04:14
5200,2019-07-31,04:15
5200,2019-07-31,04:15
7000,2019-07-31,04:18
6900,2019-07-31,04:20
4400,2019-07-31,04:21
51400,2019-07-31,04:23
6500,2019-07-31,04:25
7000,2019-07-31,04:25
3500,2019-07-31,04:27
4100,2019-07-31,04:29
18800,2019-07-31,04:30
3800,2019-07-31,04:31
37900,2019-07-31,04:35
7900,2019-07-31,04:36
5000,2019-07-31,04:36
3100,2019-07-31,04:37
5800,2019-07-31,04:40
4500,2019-07-31,04:42
3700,2019-07-31,04:42
3000,2019-07-31,04:45
18400,2019-07-31,04:45
18400,2019-07-31,04:46
4400,2019-07-31,04:47
6800,2019-07-31,04:51
11000,2019-07-31,05:06
6200,2019-07-31,05:11
10400,2019-07-31,05:12
5100,2019-07-31,05:24
5000,2019-07-31,05:25
5200,2019-07-31,05:27
5200,2019-07-31,05:30
23400,2019-07-31,05:32
4500,2019-07-31,05:32
6500,2019-07-31,05:35
4500,2019-07-31,05:40
30900,2019-07-31,05:40
5200,2019-07-31,05:44
6900,2019-07-31,05:47
33600,2019-07-31,05:49
5500,2019-07-31,05:52
19900,2019-07-31,05:56
7400,2019-07-31,06:01
102100,2019-07-31,06:15
4200,2019-07-31,06:17
6100,2019-07-31,06:17
35500,2019-07-31,06:43
3700,2019-07-31,08:19
4000,2019-07-31,08:40
4000,2019-07-31,10:10
4600,2019-07-31,10:56
6900,2019-07-31,10:58
7600,2019-07-31,11:03
6600,2019-07-31,10:58
4200,2019-07-31,11:03
8700,2019-07-31,11:58
4700,2019-07-31,12:00
9000,2019-07-31,12:01
4900,2019-07-31,12:06
13900,2019-07-31,12:11
8300,2019-07-31,12:29
102200,2019-07-31,12:29
4700,2019-07-31,12:41
4500,2019-07-31,12:42
5500,2019-07-31,12:42
9600,2019-07-31,12:48
14800,2019-07-31,13:30
6000,2019-07-31,13:47
12900,2019-07-31,14:45
33100,2019-07-31,15:03
6000,2019-07-31,15:07
8800,2019-07-31,15:09
5600,2019-07-31,15:14
8800,2019-07-31,15:16
5400,2019-07-31,15:26
4800,2019-07-31,15:40
4500,2019-07-31,15:41
7600,2019-07-31,15:49
6100,2019-07-31,15:57
7200,2019-07-31,16:07
12600,2019-07-31,16:12
17500,2019-07-31,16:21
4500,2019-07-31,16:30
4400,2019-07-31,17:21
3800,2019-07-31,17:33
10200,2019-08-01,00:58
4500,2019-08-01,02:48
3500,2019-08-01,02:50
4700,2019-08-01,02:51
25500,2019-08-01,03:09
3600,2019-08-01,03:21
4100,2019-08-01,03:49
15500,2019-08-01,04:16
8100,2019-08-01,05:30
7600,2019-08-01,05:38
2900,2019-08-01,05:40
7300,2019-08-01,06:22
9100,2019-08-01,07:14
20300,2019-08-01,07:31
38900,2019-08-01,07:31
27600,2019-08-01,07:32
3000,2019-08-01,07:52
4700,2019-08-01,07:54
27600,2019-08-01,10:47
3000,2019-08-01,11:20
4700,2019-08-01,12:57
4700,2019-08-01,13:03
7300,2019-08-01,13:04
4200,2019-08-01,16:19
77800,2019-08-01,16:23
3400,2019-08-01,18:01
4000,2019-08-01,18:02
5100,2019-08-01,19:03
3500,2019-08-01,19:03
6600,2019-08-01,19:08
14800,2019-08-01,19:08
14800,2019-08-01,19:09
4600,2019-08-01,19:25
37400,2019-08-01,19:25
5300,2019-08-01,19:27
14500,2019-08-01,19:40
4700,2019-08-01,20:46
5200,2019-08-02,00:51
21700,2019-08-02,05:31
29300,2019-08-02,10:11
18200,2019-08-02,10:11
15100,2019-08-02,10:17
6500,2019-08-02,12:17
4700,2019-08-02,12:17
13000,2019-08-02,12:21
40900,2019-08-02,12:22
22200,2019-08-02,12:22
9300,2019-08-02,12:23
10600,2019-08-02,12:22
19100,2019-08-02,12:23
6900,2019-08-02,12:25
10600,2019-08-02,12:37
5400,2019-08-02,12:37
6200,2019-08-02,12:37
5400,2019-08-02,12:40
6500,2019-08-02,14:53
6500,2019-08-02,14:54
6700,2019-08-02,14:55
8100,2019-08-02,16:17
7600,2019-08-02,16:32
16500,2019-08-02,18:06
4800,2019-08-02,23:14
4500,2019-08-03,02:31
5200,2019-08-03,02:43
5200,2019-08-03,07:19
6900,2019-08-03,07:25
40100,2019-08-03,07:25
9100,2019-08-03,07:28
6100,2019-08-03,07:28
5800,2019-08-03,07:28
6000,2019-08-03,08:29
5500,2019-08-03,09:02
5500,2019-08-03,09:03
5200,2019-08-03,09:11
5200,2019-08-03,09:13
7400,2019-08-03,09:17
5200,2019-08-03,09:19
4700,2019-08-03,09:19
4700,2019-08-03,09:19
5200,2019-08-03,09:20
5400,2019-08-03,09:25
5400,2019-08-03,09:30
7400,2019-08-03,09:30
45200,2019-08-03,09:34
5600,2019-08-03,09:34
5000,2019-08-03,09:35
4400,2019-08-03,09:35
4400,2019-08-03,09:36
4500,2019-08-03,09:37
4000,2019-08-03,09:39
4500,2019-08-03,09:39
4600,2019-08-03,09:40
5100,2019-08-03,09:52
4500,2019-08-03,10:03
4200,2019-08-03,10:03
4200,2019-08-03,10:04
3800,2019-08-03,10:04
4000,2019-08-03,10:11
4000,2019-08-03,10:18
4800,2019-08-03,10:18
3600,2019-08-03,10:20
3700,2019-08-03,10:20
4000,2019-08-03,10:23
4800,2019-08-03,10:23
3600,2019-08-03,10:30
3700,2019-08-03,10:30
4000,2019-08-03,10:32
3700,2019-08-03,10:35
3800,2019-08-03,10:39
3800,2019-08-03,10:39
4300,2019-08-03,10:43
3600,2019-08-03,10:47
3900,2019-08-03,10:51
5300,2019-08-03,10:59
4800,2019-08-03,11:10
6600,2019-08-03,11:17
5200,2019-08-03,11:21
4900,2019-08-03,11:33
6900,2019-08-03,11:37
6300,2019-08-03,11:45
9600,2019-08-03,11:53
6400,2019-08-03,12:00
6100,2019-08-03,12:07
5400,2019-08-03,12:30
5000,2019-08-03,12:33
4000,2019-08-03,12:33
3900,2019-08-03,12:50
4000,2019-08-03,12:55
4200,2019-08-03,13:08
4700,2019-08-03,13:21
4600,2019-08-03,13:32
4600,2019-08-03,13:36
4600,2019-08-03,13:45
4400,2019-08-03,13:56
4200,2019-08-03,14:02
4200,2019-08-03,14:26
4100,2019-08-03,14:27
4000,2019-08-03,14:29
4600,2019-08-03,14:36
4400,2019-08-03,14:40
4400,2019-08-03,14:41
8100,2019-08-03,14:43
3900,2019-08-03,14:46
3800,2019-08-03,14:48
4200,2019-08-03,14:51
4300,2019-08-03,14:53
4200,2019-08-03,14:53
4400,2019-08-03,14:55
4400,2019-08-03,14:56
4500,2019-08-03,14:57
4100,2019-08-03,14:58
114500,2019-08-03,14:59
40500,2019-08-03,15:02
4300,2019-08-03,15:04
4400,2019-08-03,15:04
3100,2019-08-03,15:11
3800,2019-08-03,15:12
3500,2019-08-03,15:13
3600,2019-08-03,15:15
3900,2019-08-03,15:15
21100,2019-08-03,15:16
5600,2019-08-03,15:21
5400,2019-08-03,15:24
5400,2019-08-03,15:34
3900,2019-08-03,15:36
3800,2019-08-03,15:53
3800,2019-08-03,16:05
5400,2019-08-03,16:06
3900,2019-08-03,16:22
3800,2019-08-03,16:27
3800,2019-08-03,16:40
3700,2019-08-03,16:40
3700,2019-08-03,16:41
3400,2019-08-03,16:41
5400,2019-08-03,16:43
3700,2019-08-03,16:43
19900,2019-08-03,16:47
3800,2019-08-03,16:47
6000,2019-08-03,16:47
3800,2019-08-03,16:47
6100,2019-08-03,16:55
3800,2019-08-03,16:55
4500,2019-08-03,16:56
4600,2019-08-03,17:00
4000,2019-08-03,17:00
4000,2019-08-03,17:01
4200,2019-08-03,17:02
4200,2019-08-03,17:02
4400,2019-08-03,17:04
4100,2019-08-03,17:05
4200,2019-08-03,17:05
4900,2019-08-03,17:07
6800,2019-08-03,17:07
14100,2019-08-03,17:07
41400,2019-08-03,17:07
6700,2019-08-03,17:08
4600,2019-08-03,17:15
4600,2019-08-03,17:16
3700,2019-08-03,17:20
4000,2019-08-03,17:28
4400,2019-08-03,17:29
4400,2019-08-03,17:32
4500,2019-08-03,17:41
5600,2019-08-03,17:55
8800,2019-08-03,18:05
4200,2019-08-03,18:10
4500,2019-08-03,18:12
4400,2019-08-03,18:36
3900,2019-08-04,06:40
4600,2019-08-04,06:40
5000,2019-08-04,06:40
3300,2019-08-04,06:40
4800,2019-08-04,07:01
3600,2019-08-04,07:11
5300,2019-08-04,07:37
5300,2019-08-04,07:40
3600,2019-08-04,07:46
3400,2019-08-04,07:47
2800,2019-08-04,07:52
3900,2019-08-04,08:40
4200,2019-08-04,08:44
2800,2019-08-04,08:44
2800,2019-08-04,09:50
3000,2019-08-04,10:03
2900,2019-08-04,11:17
2900,2019-08-04,11:18
2900,2019-08-04,11:31
4400,2019-08-04,11:49
3100,2019-08-04,12:37
3100,2019-08-04,12:37
4200,2019-08-04,12:38
3100,2019-08-04,12:38
4200,2019-08-04,12:48
3100,2019-08-04,12:49
3200,2019-08-04,12:50
5900,2019-08-04,12:56
4600,2019-08-04,12:57
4700,2019-08-04,12:59
3100,2019-08-04,13:44
3500,2019-08-04,13:48
3700,2019-08-04,13:48
8300,2019-08-04,13:48
4700,2019-08-04,13:49
6000,2019-08-04,13:53
4800,2019-08-04,13:55
4500,2019-08-04,14:02
3000,2019-08-04,14:06
4700,2019-08-04,14:21
5000,2019-08-04,14:54
12600,2019-08-04,15:30
6100,2019-08-04,15:43
12600,2019-08-04,15:53
6100,2019-08-04,16:04
3500,2019-08-04,16:08
2900,2019-08-04,16:22
4100,2019-08-04,16:22
3100,2019-08-04,16:46
3200,2019-08-04,17:00
3900,2019-08-04,17:00
6300,2019-08-04,17:09
3600,2019-08-04,17:27
3600,2019-08-04,17:33
5600,2019-08-04,17:37
14800,2019-08-04,18:36
3700,2019-08-04,18:36
3300,2019-08-04,18:50
12100,2019-08-04,18:50
4000,2019-08-04,19:09
4200,2019-08-05,00:49
16200,2019-08-05,00:50
4300,2019-08-05,00:53
5300,2019-08-05,01:22
4700,2019-08-05,01:27
4200,2019-08-05,01:28
7000,2019-08-05,01:29
39200,2019-08-05,01:34
4200,2019-08-05,01:42
3900,2019-08-05,01:55
4800,2019-08-05,01:57
11900,2019-08-05,02:04
5000,2019-08-05,02:17
11900,2019-08-05,02:19
14800,2019-08-05,02:46
4700,2019-08-05,02:56
5200,2019-08-05,03:03
6400,2019-08-05,03:04
5400,2019-08-05,03:27
4700,2019-08-05,04:12
4400,2019-08-05,04:13
4800,2019-08-05,04:33
4100,2019-08-05,04:33
6300,2019-08-05,04:36
3900,2019-08-05,05:01
4100,2019-08-05,05:28
15400,2019-08-05,05:34
4200,2019-08-05,05:38
3600,2019-08-05,06:30
3300,2019-08-05,06:51
4800,2019-08-05,06:52
5600,2019-08-05,06:53
3600,2019-08-05,07:35
8900,2019-08-05,07:39
4100,2019-08-05,07:42
5300,2019-08-05,07:45
16900,2019-08-05,08:11
4600,2019-08-05,08:32
3500,2019-08-05,08:40
5900,2019-08-05,08:51
12900,2019-08-05,08:58
3500,2019-08-05,08:59
4100,2019-08-05,09:10
6600,2019-08-05,09:16
3500,2019-08-05,09:20
4500,2019-08-05,09:24
3400,2019-08-05,09:24
3600,2019-08-05,09:24
5400,2019-08-05,09:24
13800,2019-08-05,09:27
4600,2019-08-05,09:40
6200,2019-08-05,09:40
4500,2019-08-05,10:03
4900,2019-08-05,10:14
4800,2019-08-05,10:20
5000,2019-08-05,10:22
4700,2019-08-05,10:26
5200,2019-08-05,10:28
4700,2019-08-05,10:37
15400,2019-08-05,10:37
4200,2019-08-05,10:53
4300,2019-08-05,10:53
4300,2019-08-05,11:04
4400,2019-08-05,11:06
5300,2019-08-05,11:07
17300,2019-08-05,11:07
5400,2019-08-05,11:07
7000,2019-08-05,11:08
8000,2019-08-05,11:07
6800,2019-08-05,11:07
7000,2019-08-05,11:07
7100,2019-08-05,11:08
7300,2019-08-05,11:12
8000,2019-08-05,11:12
6600,2019-08-05,11:22
18500,2019-08-05,11:32
6300,2019-08-05,11:32
5800,2019-08-05,11:40
48000,2019-08-05,11:41
6500,2019-08-05,11:41
6400,2019-08-05,11:49
5800,2019-08-05,11:49
12500,2019-08-05,11:55
6600,2019-08-05,12:03
6400,2019-08-05,12:12
6400,2019-08-05,12:13
12200,2019-08-05,12:13
11500,2019-08-05,12:17
6300,2019-08-05,12:13
6700,2019-08-05,12:17
6000,2019-08-05,12:37
34000,2019-08-05,12:38
6600,2019-08-05,12:46
6700,2019-08-05,12:47
7100,2019-08-05,12:55
8500,2019-08-05,12:57
8000,2019-08-05,13:13
12700,2019-08-05,13:14
17300,2019-08-05,13:14
11000,2019-08-05,13:14
7100,2019-08-05,13:23
7700,2019-08-05,14:01
6400,2019-08-05,14:11
6700,2019-08-05,14:30
7900,2019-08-05,14:34
12800,2019-08-05,14:34
19500,2019-08-05,14:49
9700,2019-08-05,15:35
32900,2019-08-05,15:36
32900,2019-08-05,15:45
10200,2019-08-05,15:48
7600,2019-08-05,15:52
8200,2019-08-05,16:03
8500,2019-08-05,16:27
8800,2019-08-05,17:42
10400,2019-08-05,18:29
8700,2019-08-05,18:35
11900,2019-08-06,02:49
10700,2019-08-06,03:02
10400,2019-08-06,03:03
13900,2019-08-06,03:03
8200,2019-08-06,03:08
8800,2019-08-06,03:08
8600,2019-08-06,03:51
8100,2019-08-06,10:01
10700,2019-08-06,14:43
6500,2019-08-06,14:45
5900,2019-08-06,14:54
6200,2019-08-06,15:17
6500,2019-08-06,15:23
6600,2019-08-06,15:24
6800,2019-08-06,15:29
6400,2019-08-06,15:33
6600,2019-08-06,16:31
6400,2019-08-06,17:40
6100,2019-08-07,01:15
6900,2019-08-07,01:17
5600,2019-08-07,01:18
5100,2019-08-07,01:18
4900,2019-08-07,01:18
4700,2019-08-07,03:00
4500,2019-08-07,07:00
4700,2019-08-07,07:00
4700,2019-08-07,07:02
4600,2019-08-07,09:09
5000,2019-08-07,09:20
4900,2019-08-07,11:29
5100,2019-08-07,11:29
4900,2019-08-07,11:30
5100,2019-08-07,11:30
5600,2019-08-07,12:10
4900,2019-08-07,12:21
4600,2019-08-07,12:34
5500,2019-08-07,12:53
4400,2019-08-07,14:33
4200,2019-08-07,15:54
5000,2019-08-08,00:10
4000,2019-08-08,00:27
3900,2019-08-08,00:27
4200,2019-08-08,00:27
4900,2019-08-08,00:27
4900,2019-08-08,00:27
15600,2019-08-08,01:51
7800,2019-08-08,02:06
29100,2019-08-08,02:12
39000,2019-08-08,02:49
5500,2019-08-08,02:49
14600,2019-08-08,02:53
42600,2019-08-08,05:21
4600,2019-08-08,05:23
4900,2019-08-08,07:41
6600,2019-08-08,07:41
5500,2019-08-08,07:50
4200,2019-08-08,08:06
4000,2019-08-08,08:19
4100,2019-08-08,08:20
52400,2019-08-08,08:28
4600,2019-08-08,08:44
4900,2019-08-08,08:55
6300,2019-08-08,08:55
5300,2019-08-08,08:28
5400,2019-08-08,08:44
5400,2019-08-08,08:55
4900,2019-08-08,08:55
4400,2019-08-08,08:59
4900,2019-08-08,09:06
4900,2019-08-08,09:31
6100,2019-08-08,09:38
6500,2019-08-08,09:39
6500,2019-08-08,09:46
9600,2019-08-08,09:48
6200,2019-08-08,10:09
6000,2019-08-08,11:32
5700,2019-08-08,12:59
5600,2019-08-08,13:00
4700,2019-08-08,13:14
4800,2019-08-08,13:18
4000,2019-08-08,13:18
4500,2019-08-08,13:18
4900,2019-08-08,13:39
5100,2019-08-08,15:45
5200,2019-08-08,17:22
4700,2019-08-09,05:35
5100,2019-08-09,05:35
4900,2019-08-09,05:37
4500,2019-08-09,05:39
5600,2019-08-09,05:51
5900,2019-08-09,05:54
6600,2019-08-09,05:54
6200,2019-08-09,05:54
5900,2019-08-09,08:35
5600,2019-08-09,09:53
5600,2019-08-09,09:53
7000,2019-08-09,10:45
5300,2019-08-09,11:32
5200,2019-08-09,11:32
31400,2019-08-09,11:36
28600,2019-08-09,12:53
4600,2019-08-09,13:26
38300,2019-08-09,13:26
4200,2019-08-09,13:41
4200,2019-08-09,16:00
30800,2019-08-09,16:01
18400,2019-08-09,16:01
4000,2019-08-09,16:29
29600,2019-08-09,16:38
4000,2019-08-09,16:39
3900,2019-08-09,16:46
3900,2019-08-09,17:38
3900,2019-08-09,18:35
4600,2019-08-10,00:59
3800,2019-08-10,01:09
4700,2019-08-10,01:09
52300,2019-08-10,01:09
17500,2019-08-10,04:40
33600,2019-08-10,04:50
4700,2019-08-10,04:54
3900,2019-08-10,06:49
4000,2019-08-10,06:58
3800,2019-08-10,07:19
4300,2019-08-10,07:20
37500,2019-08-10,07:20
4400,2019-08-10,07:21
4500,2019-08-10,08:52
5200,2019-08-10,08:52
4500,2019-08-10,08:55
6900,2019-08-10,09:20
4600,2019-08-10,09:20
4200,2019-08-10,09:20
4600,2019-08-10,09:33
4800,2019-08-10,09:54
5000,2019-08-10,09:55
5500,2019-08-10,09:20
5300,2019-08-10,09:33
74300,2019-08-10,09:54
5200,2019-08-10,09:55
4600,2019-08-10,10:38
4600,2019-08-10,11:01
5000,2019-08-10,11:03
4300,2019-08-10,11:05
62500,2019-08-10,11:06
5000,2019-08-10,11:07
4300,2019-08-10,11:11
62500,2019-08-10,11:12
3900,2019-08-10,11:14
4000,2019-08-10,11:17
4000,2019-08-10,11:53
3900,2019-08-10,11:59
4100,2019-08-10,12:05
4000,2019-08-10,12:06
4500,2019-08-10,12:06
5100,2019-08-10,12:23
5400,2019-08-10,12:06
5100,2019-08-10,12:06
5500,2019-08-10,12:23
10200,2019-08-10,13:06
12800,2019-08-10,13:06
5600,2019-08-10,13:06
39600,2019-08-10,13:44
7000,2019-08-10,13:51
7000,2019-08-10,13:53
6600,2019-08-10,14:00
7600,2019-08-10,14:19
9400,2019-08-10,14:23
5200,2019-08-10,14:34
73600,2019-08-10,15:47
5300,2019-08-10,16:03
36300,2019-08-10,16:05
7200,2019-08-10,16:46
11300,2019-08-10,18:13
7200,2019-08-10,18:21
42800,2019-08-10,18:26
11700,2019-08-10,19:01
10600,2019-08-10,19:02
11700,2019-08-10,19:02
10600,2019-08-10,19:13
4700,2019-08-10,19:13
9300,2019-08-11,03:48
5200,2019-08-11,05:08
44200,2019-08-11,05:09
7000,2019-08-11,05:55
33200,2019-08-11,06:00
7900,2019-08-11,06:58
5000,2019-08-11,07:15
53700,2019-08-11,07:16
6600,2019-08-11,07:37
18600,2019-08-11,07:43
59200,2019-08-11,07:45
5700,2019-08-11,07:45
40200,2019-08-11,07:58
5100,2019-08-11,08:30
5000,2019-08-11,08:30
5000,2019-08-11,08:46
8500,2019-08-11,08:58
18000,2019-08-11,08:59
56200,2019-08-11,09:00
4800,2019-08-11,09:03
24800,2019-08-11,09:05
26900,2019-08-11,09:08
12500,2019-08-11,09:08
5200,2019-08-11,09:09
5200,2019-08-11,09:11
6400,2019-08-11,09:13
14800,2019-08-11,09:19
31500,2019-08-11,09:20
41600,2019-08-11,09:24
41600,2019-08-11,09:30
6300,2019-08-11,09:39
34100,2019-08-11,09:48
5000,2019-08-11,09:53
5400,2019-08-11,09:48
5400,2019-08-11,09:53
5600,2019-08-11,10:01
52700,2019-08-11,10:04
5600,2019-08-11,10:04
6500,2019-08-11,10:07
43700,2019-08-11,10:09
6400,2019-08-11,10:11
30900,2019-08-11,10:11
7400,2019-08-11,10:14
59800,2019-08-11,10:23
19700,2019-08-11,10:27
5600,2019-08-11,10:42
5500,2019-08-11,10:45
5700,2019-08-11,10:46
23600,2019-08-11,10:48
22400,2019-08-11,10:49
39000,2019-08-11,10:52
6100,2019-08-11,10:52
111200,2019-08-11,10:57
7900,2019-08-11,10:52
35800,2019-08-11,10:57
12200,2019-08-11,11:02
7200,2019-08-11,11:04
8100,2019-08-11,11:05
44500,2019-08-11,11:05
7300,2019-08-11,11:07
45500,2019-08-11,11:14
40300,2019-08-11,11:24
28100,2019-08-11,11:26
8700,2019-08-11,11:28
7000,2019-08-11,11:28
10500,2019-08-11,11:35
15200,2019-08-11,11:43
7900,2019-08-11,11:50
10200,2019-08-11,11:51
9400,2019-08-11,11:56
11100,2019-08-11,11:59
8200,2019-08-11,12:00
24200,2019-08-11,12:05
8300,2019-08-11,12:06
56700,2019-08-11,12:06
8400,2019-08-11,12:13
7600,2019-08-11,12:42
8400,2019-08-11,12:49
7300,2019-08-11,12:53
6800,2019-08-11,12:54
7100,2019-08-11,12:58
7700,2019-08-11,13:03
6400,2019-08-11,13:04
6200,2019-08-11,13:04
6100,2019-08-11,13:04
6100,2019-08-11,13:05
6200,2019-08-11,13:07
6700,2019-08-11,13:11
6900,2019-08-11,13:11
6500,2019-08-11,13:16
4600,2019-08-11,13:22
4500,2019-08-11,13:36
4200,2019-08-11,13:46
4200,2019-08-11,13:47
4300,2019-08-11,13:55
4300,2019-08-11,13:56
30700,2019-08-11,13:56
6400,2019-08-11,14:01
6900,2019-08-11,14:02
6200,2019-08-11,14:05
6000,2019-08-11,14:11
6700,2019-08-11,14:24
5900,2019-08-11,14:24
6000,2019-08-11,14:30
7800,2019-08-11,14:32
9100,2019-08-11,14:32
7000,2019-08-11,14:46
5100,2019-08-11,14:47
8600,2019-08-11,14:51
5100,2019-08-11,14:54
4900,2019-08-11,14:56
5100,2019-08-11,15:01
4900,2019-08-11,15:01
5000,2019-08-11,15:05
4500,2019-08-11,15:05
4400,2019-08-11,15:08
4400,2019-08-11,15:09
5100,2019-08-11,15:12
5600,2019-08-11,15:12
5200,2019-08-11,15:15
5000,2019-08-11,15:21
51900,2019-08-11,15:21
5000,2019-08-11,15:21
5800,2019-08-11,15:22
5800,2019-08-11,15:23
5800,2019-08-11,15:27
5600,2019-08-11,15:31
5500,2019-08-11,15:35
6000,2019-08-11,15:36
6000,2019-08-11,15:41
19700,2019-08-11,15:45
15500,2019-08-11,15:54
15500,2019-08-11,15:54
16100,2019-08-11,16:08
9800,2019-08-11,16:15
40400,2019-08-11,16:22
5400,2019-08-11,16:44
6000,2019-08-11,16:51
5400,2019-08-11,17:05
5900,2019-08-11,17:08
4400,2019-08-11,17:10
4000,2019-08-11,17:13
3900,2019-08-11,17:19
3800,2019-08-11,17:23
3900,2019-08-11,17:28
4000,2019-08-11,17:30
4600,2019-08-11,17:30
4000,2019-08-11,17:31
4600,2019-08-11,17:41
5800,2019-08-11,17:51
6100,2019-08-11,20:23
6600,2019-08-11,20:23
6300,2019-08-12,01:48
6600,2019-08-12,01:49
7500,2019-08-12,04:25
7000,2019-08-12,05:48
6000,2019-08-12,05:53
6100,2019-08-12,05:53
5000,2019-08-12,05:56
4800,2019-08-12,06:45
4800,2019-08-12,06:49
5200,2019-08-12,06:49
4800,2019-08-12,06:59
6100,2019-08-12,06:59
6100,2019-08-12,07:04
6100,2019-08-12,07:08
4900,2019-08-12,07:23
5700,2019-08-12,07:24
6300,2019-08-12,07:31
7500,2019-08-12,07:46
15800,2019-08-12,08:14
11200,2019-08-12,08:14
7100,2019-08-12,08:35
12600,2019-08-12,08:36
7000,2019-08-12,08:37
6700,2019-08-12,08:44
8000,2019-08-12,09:05
5500,2019-08-12,09:27
5100,2019-08-12,09:47
5300,2019-08-12,09:54
4900,2019-08-12,09:57
5400,2019-08-12,09:59
4800,2019-08-12,10:00
40500,2019-08-12,10:04
4700,2019-08-12,10:14
54600,2019-08-12,10:18
3700,2019-08-12,10:26
3700,2019-08-12,10:28
3500,2019-08-12,11:06
5700,2019-08-12,11:06
8600,2019-08-12,11:06
2900,2019-08-12,11:35
2900,2019-08-12,11:35
2900,2019-08-12,18:01
3700,2019-08-12,19:37
2900,2019-08-12,19:38
24100,2019-08-13,00:48
36300,2019-08-13,00:48
24100,2019-08-13,05:01
36300,2019-08-13,08:02
3000,2019-08-13,08:04
3000,2019-08-13,08:15
4900,2019-08-13,08:29
28100,2019-08-13,09:27
3500,2019-08-13,10:54
4500,2019-08-13,12:38
6700,2019-08-13,15:21
3600,2019-08-13,15:22
3700,2019-08-13,15:23
3800,2019-08-13,17:26
3700,2019-08-13,18:09
8000,2019-08-13,18:10
45500,2019-08-13,18:11
3400,2019-08-13,18:11
3200,2019-08-13,19:27
3300,2019-08-13,20:32
3500,2019-08-13,21:03
22200,2019-08-13,22:12
3600,2019-08-14,03:18
3500,2019-08-14,03:18
5300,2019-08-14,05:47
21600,2019-08-14,05:49
8800,2019-08-14,05:52
4500,2019-08-14,05:55
3400,2019-08-14,06:08
4500,2019-08-14,08:35
3300,2019-08-14,08:41
3200,2019-08-14,08:52
3200,2019-08-14,08:59
22200,2019-08-14,09:00
3100,2019-08-14,09:06
3500,2019-08-14,09:07
3100,2019-08-14,09:16
3500,2019-08-14,10:14
3000,2019-08-14,10:58
3000,2019-08-14,11:03
3300,2019-08-14,11:04
3900,2019-08-14,11:04
39200,2019-08-14,12:43
6200,2019-08-14,13:11
4600,2019-08-14,13:11
55900,2019-08-14,13:44
4100,2019-08-14,13:45
4100,2019-08-14,13:45
4000,2019-08-14,13:46
4000,2019-08-14,13:47
6900,2019-08-14,13:49
3600,2019-08-14,13:50
5600,2019-08-14,13:50
7200,2019-08-14,13:51
3500,2019-08-14,13:52
3900,2019-08-14,13:53
4800,2019-08-14,13:53
11000,2019-08-14,13:56
4100,2019-08-14,14:35
4000,2019-08-14,14:42
3700,2019-08-14,14:57
5500,2019-08-14,15:02
4400,2019-08-14,15:03
3900,2019-08-14,15:12
4000,2019-08-14,15:14
30600,2019-08-14,15:15
15200,2019-08-14,15:25
4100,2019-08-14,15:39
3800,2019-08-14,15:44
4000,2019-08-14,15:53
6400,2019-08-14,15:57
4000,2019-08-14,16:05
6400,2019-08-14,16:14
5300,2019-08-14,16:14
41500,2019-08-14,16:16
4800,2019-08-14,16:18
7400,2019-08-14,16:18
9900,2019-08-14,17:09
5300,2019-08-14,17:09
5300,2019-08-14,17:10
5200,2019-08-14,18:17
5900,2019-08-15,03:18
4500,2019-08-15,03:18
20000,2019-08-15,06:16
4000,2019-08-15,06:20
4100,2019-08-15,06:20
3700,2019-08-15,06:21
4100,2019-08-15,06:23
3700,2019-08-15,06:24
3600,2019-08-15,06:24
3300,2019-08-15,07:54
3500,2019-08-15,08:51
4000,2019-08-15,13:51
20500,2019-08-15,17:08
4800,2019-08-16,00:48
4700,2019-08-16,00:48
30200,2019-08-16,06:07
5100,2019-08-16,06:11
25200,2019-08-16,07:28
5600,2019-08-16,08:08
4900,2019-08-16,08:22
4200,2019-08-16,08:27
40400,2019-08-16,08:31
4500,2019-08-16,08:38
4400,2019-08-16,11:34
4400,2019-08-16,12:27
4400,2019-08-16,13:03
4500,2019-08-16,13:17
4600,2019-08-16,13:17
4400,2019-08-16,13:32
4300,2019-08-16,14:12
4500,2019-08-16,14:51
4800,2019-08-16,17:36
4500,2019-08-17,03:10
4200,2019-08-17,03:18
5200,2019-08-17,03:18
5600,2019-08-17,03:18
4500,2019-08-17,06:29
4400,2019-08-17,06:56
4400,2019-08-17,06:57
5500,2019-08-17,07:01
4700,2019-08-17,07:16
6100,2019-08-17,07:16
4100,2019-08-17,07:16
8000,2019-08-17,08:33
4100,2019-08-17,08:48
4400,2019-08-17,08:50
4600,2019-08-17,08:51
4500,2019-08-17,08:57
5400,2019-08-17,08:57
22500,2019-08-17,09:02
4500,2019-08-17,09:18
4500,2019-08-17,10:06
4300,2019-08-17,10:06
4100,2019-08-17,10:07
3900,2019-08-17,10:07
4200,2019-08-17,10:08
4400,2019-08-17,10:09
4100,2019-08-17,10:09
4600,2019-08-17,10:12
5200,2019-08-17,10:23
4800,2019-08-17,10:38
4800,2019-08-17,10:43
5200,2019-08-17,11:01
11900,2019-08-17,11:03
5700,2019-08-17,11:09
42300,2019-08-17,11:10
5200,2019-08-17,11:10
5800,2019-08-17,11:30
